UnixTimestamp,Hsig,Tz,Dirp,Tp,Tsea
1670272980,0.4,3.448,2.8,5.56,5.25
1670274780,0.37,3.39,358.6,5.56,5.25
1670276580,0.38,3.478,8.4,5.26,5.25
1670278380,0.37,3.636,12.7,5.26,5.25
1670280180,0.37,3.604,9.8,5.26,5.2
1670281980,0.34,3.478,355.8,5.56,5.05
1670283780,0.33,3.448,4.2,5.26,5.2
1670285580,0.32,3.419,8.4,5,5.2
1670287380,0.29,3.448,358.6,5.26,5.25
1670289180,0.33,3.774,358.6,5.56,5.2
1670290980,0.3,3.604,9.8,5,5.2
1670292780,0.28,3.738,358.6,5.26,5.25
1670294580,0.26,3.704,357.2,5,5.25
1670296380,0.24,3.67,357.2,5.26,5.25
1670298180,0.23,3.704,0,5.26,5.25
1670299980,0.22,3.636,358.6,5,5.3
1670301780,0.22,3.636,0,5,5.4
1670303580,0.2,3.636,355.8,5,5.4
1670305380,0.23,3.636,347.3,5.26,5.4
1670307180,0.24,3.774,347.3,5.26,5.4
1670308980,0.21,3.54,358.6,5.26,5.45
1670310780,0.19,3.509,358.6,5,5.5
1670312580,0.18,3.509,350.2,5.26,5.55
1670314380,0.18,3.636,351.6,5,5.3
1670316180,0.17,3.571,357.2,5,5.05
1670319780,0.18,3.704,353,4.76,4.95
1670321580,0.17,3.571,2.8,5,5
1670323380,0.15,3.604,347.3,4.76,5.05
1670325180,0.18,3.846,53.4,5,5.15
1670326980,0.14,3.478,355.8,4.76,5.2
1670328780,0.14,3.636,354.4,5,5.25
1670330580,0.14,3.54,358.6,4.76,5.3
1670332380,0.12,3.448,358.6,4.55,5.4
1670334180,0.12,3.306,4.2,4.55,5.45
1670335980,0.12,3.279,2.8,4.55,5.55
1670337780,0.12,3.125,353,4.35,5.55
1670339580,0.11,3.101,354.4,4.35,5.6
1670341380,0.12,2.941,353,4.55,5.65
1670343180,0.12,2.857,16.9,6.25,5.65
1670344980,0.13,2.899,355.8,3.85,5.7
1670346780,0.13,2.985,358.6,4.35,5.7
1670348580,0.13,2.963,347.3,5.88,5.7
1670350380,0.12,2.837,351.6,4,5.7
1670352180,0.12,2.837,326.3,5.88,5.75
1670353980,0.12,2.878,354.4,4.55,5.75
1670355780,0.17,3.54,351.6,4.35,5.75
1670357580,0.18,3.67,315,6.25,5.75
1670359380,0.15,3.03,316.4,3.85,5.75
1670361180,0.16,3.053,305.2,3.85,5.9
1670362980,0.16,2.817,317.8,4.17,5.9
1670364780,0.18,2.703,320.6,4.35,5.95
1670366580,0.18,2.632,309.4,3.7,6
1670368380,0.21,2.564,312.2,4,5.95
1670370180,0.23,2.5,317.8,4,6
1670371980,0.25,2.516,312.2,4,6
1670373780,0.25,2.439,322,2.63,6.05
1670375580,0.25,2.439,320.6,4.55,6
1670377380,0.26,2.564,351.6,3.85,6
1670379180,0.26,2.632,322,4,5.95
1670380980,0.28,2.564,317.8,4,5.95
1670382780,0.28,2.667,316.4,4,5.95
1670384580,0.32,2.721,322,4,5.95
1670386380,0.3,2.797,320.6,4.17,5.95
1670388180,0.34,2.721,324.8,3.85,5.9
1670389980,0.32,2.597,323.4,3.7,5.9
1670391780,0.34,2.685,330.5,3.7,6
1670393580,0.31,2.74,329.1,3.7,6
1670395380,0.31,2.632,337.5,4.55,5.95
1670397180,0.31,2.649,334.7,4,6
1670398980,0.34,2.5,338.9,3.85,6.05
1670400780,0.39,2.41,348.8,3.85,6.05
1670402580,0.52,2.516,313.6,2.5,6
1670404380,0.49,2.649,337.5,4,6.05
1670406180,0.46,2.778,348.8,4.35,6.1
1670407980,0.49,2.857,350.2,4.17,6.1
1670409780,0.47,2.797,336.1,4,6.1
1670411580,0.45,2.74,347.3,3.85,6.15
1670413380,0.45,2.857,338.9,4,6.15
1670415180,0.43,2.857,333.3,4.17,6.15
1670416980,0.4,2.759,344.5,4.17,6.1
1670418780,0.37,2.759,334.7,3.85,6.2
1670420580,0.38,2.614,337.5,4.17,6.2
1670422380,0.4,2.614,336.1,3.85,6.35
1670424180,0.41,2.454,336.1,3.85,6.25
1670425980,0.43,2.548,331.9,3.7,6.35
1670427780,0.42,2.564,324.8,3.85,6.2
1670429580,0.44,2.5,329.1,4,6.2
1670431380,0.49,2.614,317.8,4.35,6.2
1670433180,0.57,2.963,323.4,4.35,6.1
1670434980,0.58,2.985,319.2,4.35,6.15
1670436780,0.6,2.899,327.7,4.17,6.2
1670438580,0.65,2.963,326.3,4.35,6.3
1670440380,0.82,3.361,320.6,4.55,6.45
1670442180,1.08,3.922,315,4.55,6.55
1670443980,1.33,4.255,320.6,5.88,6.55
1670445780,1.49,4.348,319.2,6.25,6.55
1670447580,1.55,4.494,331.9,6.67,6.55
1670449380,1.61,4.545,329.1,7.14,6.6
1670451180,1.67,4.494,337.5,7.14,6.55
1670452980,1.82,4.598,337.5,7.14,6.4
1670454780,1.94,4.598,330.5,6.67,6.35
1670456580,2.11,5,337.5,7.14,6.35
1670458380,2.15,5.128,351.6,7.69,6.4
1670460180,2.17,5.333,358.6,7.69,6.45
1670461980,2.07,5.195,357.2,7.69,6.45
1670463780,2.03,5.263,357.2,7.69,6.4
1670465580,1.87,5.263,4.2,7.69,6.4
1670467380,1.88,5.263,1.4,7.69,6.35
1670469180,1.77,5.263,2.8,7.69,6.4
1670470980,1.7,5.405,4.2,7.69,6.35
1670472780,1.74,5.634,9.8,8.33,6.3
1670474580,1.6,5.405,12.7,8.33,6.35
1670476380,1.6,5.333,9.8,8.33,6.35
1670478180,1.62,5.556,9.8,8.33,6.35
1670479980,1.44,5.263,9.8,8.33,6.35
1670481780,1.51,5.556,5.6,7.69,6.4
1670483580,1.43,5.714,12.7,8.33,6.3
1670485380,1.31,5.333,14.1,8.33,6.2
1670487180,1.31,5.405,14.1,7.69,6.2
1670488980,1.3,5.405,8.4,7.14,6.15
1670490780,1.27,5.556,5.6,7.69,6.1
1670492580,1.21,5.405,14.1,8.33,6.1
1670494380,1.12,5.405,8.4,7.69,6.15
1670496180,1.13,5.714,8.4,8.33,6.2
1670497980,1.08,5.714,11.3,7.69,6.2
1670499780,1.09,5.714,11.3,7.14,6.15
1670501580,1.07,5.714,15.5,7.69,6.1
1670503380,1.07,5.797,14.1,7.69,6.15
1670505180,1.03,5.714,16.9,8.33,6.15
1670506980,1.05,5.797,14.1,7.69,6.15
1670508780,0.94,5.634,8.4,7.14,6.1
1670510580,0.9,5.634,11.3,7.69,6.1
1670512380,0.98,5.797,16.9,7.69,6.1
1670514180,0.95,5.714,16.9,7.69,6.1
1670515980,0.9,5.405,15.5,7.69,6.1
1670517780,0.86,5.405,22.5,7.69,6.15
1670519580,0.85,5.405,12.7,7.14,6.05
1670521380,0.86,5.479,16.9,7.69,6.1
1670523180,0.79,5.263,12.7,7.14,6.1
1670524980,0.82,5.195,11.3,7.14,6.15
1670526780,0.72,5.063,11.3,7.69,6.1
1670528580,0.72,5.195,14.1,7.69,6.15
1670530380,0.74,5.333,12.7,7.14,6.15
1670532180,0.7,5.195,16.9,7.14,6.15
1670533980,0.68,5.128,8.4,7.14,6.15
1670535780,0.67,5,7,7.14,6.2
1670537580,0.71,5,14.1,7.14,6.2
1670539380,0.67,4.878,12.7,7.14,6.25
1670541180,0.67,4.878,14.1,6.25,6.2
1670542980,0.68,4.706,15.5,7.14,6.2
1670544780,0.58,4.494,15.5,6.67,6.25
1670546580,0.56,4.494,16.9,6.67,6.25
1670548380,0.62,4.706,15.5,6.67,6.25
1670550180,0.61,4.651,18.3,6.67,6.25
1670551980,0.55,4.396,12.7,7.14,6.2
1670553780,0.58,4.598,15.5,7.14,6.2
1670555580,0.56,4.396,14.1,6.67,6.2
1670557380,0.54,4.545,15.5,6.67,6.2
1670559180,0.53,4.444,14.1,6.67,6.2
1670560980,0.51,4.396,15.5,7.14,6.2
1670562780,0.52,4.494,12.7,6.67,6.25
1670564580,0.48,4.301,12.7,6.67,6.25
1670566380,0.5,4.396,14.1,6.67,6.2
1670568180,0.51,4.444,16.9,6.67,6.25
1670569980,0.43,4.124,12.7,6.67,6.2
1670571780,0.42,4.124,14.1,6.25,6.2
1670573580,0.39,4.124,9.8,6.25,6.2
1670575380,0.37,4.082,14.1,6.67,6.2
1670577180,0.38,4,12.7,5.88,6.2
1670578980,0.37,4.167,15.5,6.25,6.25
1670580780,0.35,4.082,11.3,5.88,6.25
1670582580,0.39,4.494,15.5,5.88,6.2
1670584380,0.35,4.301,16.9,5.88,6.2
1670586180,0.31,4.167,11.3,5.88,6.2
1670587980,0.3,4.255,9.8,5.88,6.2
1670589780,0.29,4.255,14.1,5.56,6.2
1670591580,0.25,4.211,9.8,5.56,6.2
1670593380,0.26,4.396,12.7,5.88,6.2
1670595180,0.22,3.81,15.5,5.56,6.2
1670596980,0.2,3.846,14.1,5.88,6.2
1670598780,0.19,4.167,16.9,5.88,6.2
1670600580,0.18,4.211,18.3,5.88,6.15
1670602380,0.18,4.348,14.1,5.56,6.15
1670604180,0.16,4.301,12.7,5.56,6.2
1670605980,0.17,4.082,351.6,4.76,6.15
1670607780,0.17,4.124,12.7,5.56,6.15
1670609580,0.16,4.255,14.1,5.56,6.2
1670611380,0.15,4.301,337.5,5.26,6.15
1670613180,0.15,4.255,337.5,5.26,6.2
1670614980,0.15,3.846,337.5,5,6.1
1670616780,0.14,3.361,14.1,5.26,6.1
1670618580,0.13,2.92,7,5.56,6.1
1670620380,0.15,2.597,16.9,5.56,6.1
1670622180,0.16,2.395,16.9,5.56,6.1
1670623980,0.17,2.339,16.9,5.26,6.1
1670625780,0.18,2.26,303.8,2.08,6.1
1670627580,0.19,2.424,64.7,4.76,6.05
1670629380,0.19,2.273,308,2.22,6.05
1670631180,0.21,2.247,313.6,2.33,6.05
1670632980,0.21,2.26,309.4,2.27,6.1
1670634780,0.24,2.286,306.6,2.33,6.05
1670636580,0.25,2.312,303.8,2.33,6.05
1670638380,0.26,2.312,313.6,2.56,6.05
1670640180,0.28,2.299,309.4,2.44,6
1670641980,0.28,2.312,306.6,2.5,6.05
1670643780,0.31,2.339,306.6,2.5,6.05
1670645580,0.3,2.353,303.8,2.56,6.05
1670647380,0.31,2.353,305.2,2.5,6.05
1670649180,0.33,2.41,296.7,2.5,6.05
1670650980,0.34,2.564,317.8,5.88,6
1670652780,0.33,2.424,302.3,2.5,6
1670654580,0.29,2.395,308,2.44,6.05
1670656380,0.27,2.454,309.4,2.5,6.05
1670658180,0.24,2.439,303.8,2.38,6
1670659980,0.23,2.41,340.3,2.7,6
1670661780,0.21,2.41,310.8,2.27,6
1670663580,0.22,2.532,320.6,5.88,6
1670665380,0.2,2.564,319.2,5.88,5.95
1670667180,0.19,2.454,57.7,2.86,6
1670668980,0.2,2.353,42.2,2.78,6
1670670780,0.23,2.516,87.2,4.76,6
1670672580,0.2,2.395,28.1,2.78,6.05
1670674380,0.19,2.353,43.6,2.78,6
1670676180,0.21,2.353,4.2,2.7,5.95
1670677980,0.22,2.273,32.3,2.86,5.95
1670679780,0.23,2.286,32.3,2.86,5.95
1670681580,0.24,2.439,38,2.78,5.95
1670683380,0.26,2.454,333.3,3.7,6
1670685180,0.23,2.424,340.3,2.94,5.9
1670686980,0.23,2.439,330.5,2.7,5.9
1670688780,0.22,2.439,317.8,2.94,5.85
1670690580,0.22,2.395,316.4,2.22,5.9
1670692380,0.21,2.424,317.8,2.86,5.9
1670694180,0.24,2.516,319.2,5.26,5.9
1670695980,0.23,2.424,316.4,3.03,5.9
1670697780,0.22,2.424,309.4,2.94,5.9
1670699580,0.22,2.532,316.4,5.88,5.85
1670701380,0.18,2.395,316.4,2.7,5.85
1670703180,0.19,2.454,53.4,4.76,5.75
1670704980,0.19,2.367,341.7,2.33,5.8
1670706780,0.18,2.339,340.3,1.96,5.8
1670708580,0.17,2.424,35.2,3.03,5.75
1670710380,0.17,2.469,1.4,2.22,5.75
1670712180,0.17,2.597,71.7,4.55,5.8
1670713980,0.17,2.667,52,3.45,5.75
1670715780,0.16,2.516,26.7,2.56,5.75
1670717580,0.16,2.516,334.7,2.78,5.8
1670719380,0.16,2.685,337.5,5.26,5.85
1670721180,0.18,2.837,337.5,5,5.75
1670722980,0.19,3.008,337.5,5,5.7
1670724780,0.22,3.252,338.9,5,5.7
1670726580,0.24,3.252,336.1,4.76,5.75
1670728380,0.27,3.509,336.1,4.76,5.75
1670730180,0.28,3.509,337.5,4.55,5.75
1670731980,0.31,3.333,337.5,4.76,5.8
1670733780,0.35,3.101,331.9,4.55,5.75
1670735580,0.45,2.92,91.4,2.94,5.75
1670737380,0.48,2.985,90,3.13,5.7
1670739180,0.48,2.963,83,3.23,5.65
1670740980,0.53,2.963,77.3,3.33,5.7
1670742780,0.55,2.899,70.3,3.13,5.7
1670744580,0.62,2.941,68.9,3.45,5.75
1670746380,0.7,3.053,60.5,3.57,5.75
1670748180,0.81,3.226,68.9,4,5.65
1670749980,0.86,3.279,68.9,4,5.7
1670751780,0.91,3.39,59.1,4,5.7
1670753580,0.99,3.478,47.8,4.17,5.75
1670755380,1.09,3.67,68.9,4.76,5.75
1670757180,1.1,3.67,59.1,4.76,5.75
1670758980,1.06,3.704,63.3,5,5.7
1670760780,1.09,3.704,56.3,5,5.7
1670762580,1.07,3.67,54.8,5,5.75
1670764380,1.11,3.738,52,5,5.8
1670766180,1.1,3.67,49.2,5.26,5.7
1670767980,1.14,3.704,43.6,4.76,5.7
1670769780,1.18,3.704,42.2,4.76,5.75
1670771580,1.24,3.846,40.8,5.26,5.75
1670773380,1.25,3.81,40.8,5,5.75
1670775180,1.4,4.04,39.4,5.26,5.75
1670776980,1.38,3.96,35.2,5,5.75
1670778780,1.41,4,32.3,5.26,5.7
1670780580,1.57,4.167,38,5.26,5.75
1670782380,1.56,4.211,35.2,5.56,5.65
1670784180,1.62,4.255,29.5,5.56,5.7
1670785980,1.73,4.396,35.2,5.56,5.7
1670787780,1.89,4.598,33.8,5.88,5.7
1670789580,1.94,4.651,32.3,6.25,5.7
1670791380,1.82,4.494,36.6,5.88,5.7
1670793180,2.04,4.762,38,6.67,5.7
1670794980,2.07,4.878,36.6,6.67,5.7
1670796780,1.96,4.706,30.9,6.25,5.6
1670798580,2.06,4.819,29.5,6.67,5.65
1670800380,2.12,4.878,30.9,6.67,5.7
1670802180,2.34,5.128,22.5,6.67,5.6
1670803980,2.45,5.128,22.5,7.14,5.6
1670805780,2.22,4.819,14.1,7.14,5.65
1670807580,2.44,5.263,18.3,7.69,5.6
1670809380,2.76,5.556,19.7,7.69,5.65
1670811180,2.51,5.333,19.7,7.14,5.6
1670812980,2.41,5.195,23.9,7.69,5.65
1670814780,2.44,5.195,18.3,7.14,5.65
1670816580,2.56,5.333,22.5,7.69,5.6
1670818380,2.33,5.195,19.7,7.69,5.55
1670820180,2.4,5.333,25.3,7.69,5.55
1670821980,2.33,5.195,22.5,8.33,5.55
1670823780,2.64,5.479,19.7,8.33,5.6
1670825580,2.57,5.333,18.3,8.33,5.6
1670827380,2.45,5.333,22.5,8.33,5.6
1670829180,2.58,5.405,29.5,8.33,5.65
1670830980,2.51,5.405,21.1,7.14,5.55
1670832780,2.43,5.333,19.7,7.69,5.6
1670834580,2.41,5.333,21.1,7.69,5.6
1670838180,2.58,5.333,18.3,7.69,5.55
1670839980,2.73,5.556,22.5,7.69,5.6
1670841780,2.91,5.634,15.5,7.14,5.6
1670843580,2.86,5.634,19.7,8.33,5.6
1670845380,2.98,5.714,15.5,7.69,5.55
1670847180,3.23,5.97,21.1,8.33,5.55
1670848980,3.2,5.97,22.5,8.33,5.5
1670850780,3.49,6.154,21.1,8.33,5.5
1670852580,3.61,6.154,16.9,8.33,5.5
1670854380,3.76,6.25,19.7,9.09,5.5
1670856180,4,6.557,23.9,10,5.45
1670857980,4.25,6.897,21.1,10,5.45
1670859780,4.19,6.897,23.9,10.53,5.45
1670861580,4.49,7.143,29.5,11.11,5.55
1670863380,4.17,6.897,25.3,10.53,5.5
1670865180,3.91,6.452,11.3,10.53,5.45
1670866980,4.09,6.667,16.9,10.53,5.4
1670868780,4.27,6.897,16.9,10.53,5.4
1670870580,4.48,7.018,12.7,10.53,5.4
1670872380,3.79,6.452,23.9,10.53,5.5
1670874180,3.87,6.557,18.3,10.53,5.55
1670875980,3.89,6.557,23.9,10.53,5.5
1670877780,3.79,6.557,18.3,10.53,5.55
1670879580,4.24,6.897,18.3,10.53,5.5
1670881380,3.67,6.452,25.3,10.53,5.5
1670883180,3.68,6.557,19.7,10,5.55
1670884980,3.73,6.557,14.1,10,5.55
1670886780,3.34,6.349,16.9,10,5.55
1670888580,3.77,6.78,19.7,10,5.55
1670890380,3.56,6.667,19.7,10.53,5.55
1670892180,3.28,6.452,22.5,11.11,5.55
1670893980,3.35,6.349,16.9,10.53,5.55
1670895780,3.29,6.452,16.9,10.53,5.55
1670897580,3.42,6.557,19.7,10.53,5.6
1670899380,3.43,6.667,9.8,10,5.55
1670901180,3.14,6.452,14.1,10.53,5.6
1670902980,3.35,6.557,14.1,10.53,5.55
1670904780,3.32,6.349,19.7,10.53,5.7
1670906580,3.54,6.557,22.5,10.53,5.7
1670908380,3.55,6.452,11.3,10,5.65
1670910180,3.33,6.349,21.1,10,5.7
1670911980,3.22,6.25,12.7,10.53,5.6
1670913780,3.27,6.557,15.5,10.53,5.65
1670915580,3.22,6.349,9.8,10,5.65
1670919180,2.89,6.061,16.9,10,5.65
1670920980,2.94,6.25,21.1,10.53,5.7
1670922780,3.12,6.452,16.9,10.53,5.6
1670924580,3.01,6.349,9.8,10,5.65
1670926380,2.74,6.061,12.7,9.09,5.65
1670928180,2.78,6.25,21.1,10,5.65
1670929980,2.74,6.25,11.3,10,5.65
1670931780,2.62,6.061,12.7,10,5.6
1670933580,2.65,6.154,9.8,9.09,5.55
1670935380,2.49,5.97,18.3,10,5.55
1670937180,2.59,5.97,14.1,10,5.55
1670938980,2.28,5.556,14.1,9.09,5.5
1670940780,2.49,5.797,11.3,9.09,5.55
1670942580,2.34,5.634,16.9,10,5.55
1670944380,2.2,5.797,16.9,9.09,5.45
1670946180,2.15,5.797,21.1,10,5.5
1670947980,2.18,5.882,15.5,10,5.45
1670949780,1.95,5.797,14.1,9.09,5.4
1670951580,2.06,5.97,18.3,9.09,5.4
1670953380,1.83,5.882,16.9,9.09,5.35
1670955180,1.8,5.797,16.9,9.09,5.4
1670956980,1.94,5.97,15.5,9.09,5.3
1670958780,1.84,5.797,19.7,9.09,5.4
1670960580,1.71,5.634,19.7,9.09,5.3
1670962380,1.75,5.714,14.1,9.09,5.35
1670964180,1.8,5.797,9.8,8.33,5.25
1670965980,1.72,5.97,12.7,8.33,5.3
1670967780,1.59,5.714,8.4,8.33,5.3
1670969580,1.55,5.797,16.9,8.33,5.25
1670971380,1.51,5.882,12.7,8.33,5.2
1670973180,1.39,5.714,14.1,8.33,5.2
1670974980,1.39,5.479,12.7,8.33,5.2
1670976780,1.28,5.333,12.7,7.69,5.2
1670978580,1.17,5.556,9.8,8.33,5.15
1670980380,1.24,5.333,14.1,8.33,5.1
1670982180,1.16,5,18.3,7.69,5.15
1670983980,1.13,4.819,2.8,7.14,5.05
1670985780,1.1,4.762,11.3,7.69,5.05
1670987580,1.11,4.878,9.8,7.69,5.05
1670989380,1.02,5,340.3,6.25,5.1
1670991180,0.92,5.405,354.4,6.67,5.05
1670992980,0.93,5.405,1.4,7.14,5.05
1670994780,0.82,5.195,14.1,7.69,5.05
1670996580,0.84,4.819,338.9,6.25,5
1670998380,0.73,4.819,331.9,5.88,5
1671000180,0.72,5,336.1,6.25,5.05
1671001980,0.68,5.063,324.8,5.88,5
1671003780,0.63,5.128,12.7,7.69,4.9
1671005580,0.64,5.063,347.3,6.25,5
1671007380,0.59,5.063,338.9,6.25,5.05
1671009180,0.6,5.195,326.3,6.25,4.95
1671010980,0.58,5.195,341.7,7.14,5
1671012780,0.57,4.651,331.9,7.69,5.05
1671014580,0.63,4.651,338.9,7.69,4.95
1671016380,0.59,4.211,326.3,6.67,5
1671018180,0.61,4.124,341.7,7.69,5.05
1671019980,0.6,3.81,341.7,7.14,5
1671021780,0.6,3.81,337.5,7.69,4.95
1671023580,0.61,3.922,336.1,7.69,5
1671025380,0.57,3.604,340.3,7.69,4.95
1671027180,0.6,3.81,334.7,7.14,5.05
1671028980,0.59,3.478,338.9,7.69,4.9
1671030780,0.56,3.252,336.1,7.14,4.95
1671032580,0.52,3.39,331.9,7.69,4.9
1671036180,0.52,3.361,338.9,7.69,5
1671037980,0.51,3.2,336.1,7.69,4.9
1671039780,0.5,3.15,331.9,7.14,4.9
1671041580,0.47,3.2,326.3,6.67,4.9
1671043380,0.44,2.941,329.1,6.67,4.9
1671045180,0.47,3.175,337.5,7.69,4.85
1671046980,0.44,3.008,338.9,7.14,4.85
1671048780,0.43,3.2,334.7,7.14,4.85
1671050580,0.44,2.721,326.3,6.67,4.85
1671052380,0.46,2.632,336.1,7.69,4.85
1671054180,0.46,2.74,331.9,6.67,4.85
1671055980,0.43,2.985,333.3,7.14,4.85
1671057780,0.4,3.15,326.3,7.14,4.75
1671059580,0.4,3.54,330.5,7.14,4.75
1671061380,0.37,3.738,323.4,6.25,4.85
1671063180,0.36,3.571,324.8,5.88,4.75
1671064980,0.36,3.478,331.9,6.67,4.8
1671066780,0.34,3.478,331.9,7.14,4.8
1671068580,0.35,3.774,327.7,5.88,4.85
1671070380,0.33,4.04,326.3,6.67,4.85
1671072180,0.34,4.255,329.1,6.25,4.7
1671073980,0.36,4.255,322,5.88,4.8
1671075780,0.32,4.124,331.9,6.67,4.85
1671077580,0.33,3.96,327.7,5.88,4.85
1671079380,0.32,3.571,336.1,6.25,4.8
1671081180,0.32,3.704,330.5,6.25,4.8
1671082980,0.33,3.846,323.4,5.88,4.85
1671084780,0.32,3.81,320.6,5.56,4.75
1671086580,0.31,3.81,317.8,5.88,4.7
1671088380,0.3,3.67,334.7,5.88,4.75
1671090180,0.29,3.571,324.8,5.88,4.85
1671091980,0.28,3.333,315,5.26,4.85
1671093780,0.29,3.175,322,5.56,4.8
1671095580,0.28,3.226,326.3,5.56,4.85
1671097380,0.26,3.279,324.8,5,4.85
1671099180,0.27,3.252,320.6,5.56,4.75
1671100980,0.24,3.252,324.8,5.56,4.75
1671102780,0.26,3.448,4.2,5,4.75
1671104580,0.23,3.306,315,5.26,4.7
1671106380,0.21,3.306,317.8,5,4.7
1671108180,0.24,3.333,315,4.35,4.6
1671109980,0.23,3.571,312.2,4.55,4.6
1671111780,0.26,3.509,350.2,5.26,4.65
1671113580,0.27,3.252,308,4.55,4.6
1671115380,0.27,3.478,310.8,4.76,4.65
1671117180,0.25,3.39,312.2,4.76,4.55
1671118980,0.26,3.419,316.4,4.76,4.5
1671120780,0.25,3.361,313.6,4.55,4.55
1671122580,0.26,3.509,313.6,4.55,4.5
1671124380,0.28,3.361,316.4,5,4.5
1671126180,0.32,3.448,315,5.26,4.4
1671127980,0.36,2.985,310.8,5.26,4.35
1671129780,0.32,3.306,312.2,4.55,4.35
1671131580,0.34,3.2,315,5.56,4.35
1671133380,0.35,3.101,315,5.56,4.3
1671135180,0.38,3.008,310.8,5.56,4.3
1671136980,0.37,2.985,310.8,4.35,4.35
1671138780,0.39,3.226,310.8,5.26,4.3
1671140580,0.43,3.846,315,5.88,4.3
1671142380,0.46,3.704,317.8,6.25,4.25
1671144180,0.48,3.54,309.4,4.55,4.25
1671145980,0.48,3.636,316.4,5.88,4.25
1671147780,0.44,3.54,319.2,5.56,4.15
1671149580,0.42,3.54,322,5.88,4.15
1671151380,0.42,3.774,312.2,5.26,4.05
1671153180,0.43,3.883,315,5.56,4.1
1671154980,0.4,3.846,316.4,5.56,4.15
1671156780,0.36,3.774,317.8,5.26,4.1
1671158580,0.38,3.81,320.6,5.56,4.1
1671160380,0.37,3.81,317.8,5.26,3.95
1671162180,0.37,3.922,319.2,5,3.85
1671163980,0.36,3.922,312.2,5.26,3.8
1671165780,0.34,3.81,315,5,3.7
1671167580,0.34,3.883,312.2,4.76,3.7
1671169380,0.33,3.704,317.8,4.76,3.65
1671171180,0.33,3.636,313.6,4.76,3.75
1671172980,0.32,3.636,313.6,5.56,3.85
1671174780,0.32,3.54,315,4.76,3.9
1671176580,0.33,3.54,319.2,5.26,3.95
1671178380,0.34,3.509,330.5,5.56,4.05
1671180180,0.38,3.604,338.9,5.26,4
1671181980,0.41,3.54,333.3,5.26,4.05
1671183780,0.42,3.67,337.5,5.26,4.05
1671185580,0.43,3.67,338.9,5.26,4.2
1671187380,0.42,3.67,340.3,5.26,4.25
1671189180,0.37,3.704,340.3,5.56,4.25
1671190980,0.36,3.774,338.9,5.26,4.25
1671192780,0.34,3.81,341.7,5.26,4.25
1671194580,0.35,4,336.1,5,4.25
1671196380,0.32,3.922,340.3,5.26,4.2
1671198180,0.31,3.922,344.5,5,4.2
1671199980,0.3,3.81,344.5,5,4.2
1671201780,0.3,3.846,340.3,5,4.1
1671203580,0.31,3.571,344.5,5.26,4.15
1671205380,0.32,3.2,343.1,5,4.1
1671207180,0.32,3.125,344.5,4.76,4.05
1671208980,0.31,3.252,341.7,5,4
1671210780,0.32,3.39,343.1,4.76,4.05
1671212580,0.31,3.54,351.6,5,4.05
1671214380,0.31,3.636,358.6,4.76,4.15
1671216180,0.32,3.67,0,4.76,4.2
1671217980,0.31,3.571,355.8,4.76,4.25
1671219780,0.29,3.604,0,4.55,4.25
1671221580,0.3,3.54,5.6,4.55,4.25
1671223380,0.29,3.509,4.2,4.55,4.35
1671225180,0.28,3.448,2.8,4.55,4.4
1671226980,0.28,3.361,1.4,4.35,4.4
1671228780,0.29,3.2,4.2,4.35,4.45
1671230580,0.29,3.2,358.6,4.35,4.5
1671232380,0.32,3.226,19.7,4.35,4.55
1671234180,0.29,3.03,2.8,4.17,4.6
1671235980,0.31,3.008,74.5,3.13,4.65
1671237780,0.37,2.985,74.5,3.23,4.65
1671239580,0.5,2.985,71.7,3.57,4.65
1671241380,0.49,2.92,71.7,3.33,4.55
1671243180,0.48,2.797,78.8,3.33,4.75
1671244980,0.45,2.817,83,3.45,4.85
1671246780,0.45,2.797,75.9,3.13,4.9
1671248580,0.42,2.74,67.5,3.33,4.9
1671250380,0.41,2.797,56.3,3.45,4.9
1671252180,0.37,2.74,70.3,3.13,4.85
1671253980,0.36,2.878,52,3.57,4.9
1671255780,0.33,2.963,43.6,3.45,4.95
1671257580,0.31,2.963,49.2,3.33,4.95
1671259380,0.3,3.03,60.5,3.45,4.95
1671261180,0.3,3.077,52,3.45,4.95
1671266580,0.25,3.03,49.2,3.33,5
1671268380,0.25,3.008,47.8,3.57,5
1671270180,0.23,3.053,56.3,3.57,5.05
1671271980,0.23,2.963,53.4,3.57,5
1671273780,0.24,2.721,50.6,3.45,5.05
1671275580,0.23,2.963,45,3.45,5.05
1671277380,0.22,2.899,49.2,3.33,5.05
1671279180,0.22,2.685,52,3.33,5.05
1671280980,0.24,2.649,53.4,3.45,5.05
1671282780,0.24,2.564,52,3.45,5
1671284580,0.27,2.667,59.1,3.33,5
1671286380,0.25,2.439,54.8,3.33,5.05
1671288180,0.23,2.484,57.7,3.33,5.05
1671289980,0.25,2.548,35.2,3.23,5.05
1671291780,0.31,2.632,35.2,3.13,4.9
1671293580,0.33,2.649,12.7,3.03,5
1671295380,0.34,2.632,33.8,3.45,5
1671297180,0.33,2.632,40.8,3.45,5
1671298980,0.31,2.703,19.7,3.23,4.95
1671300780,0.3,2.74,38,3.7,4.9
1671302580,0.3,2.667,42.2,3.85,4.95
1671304380,0.31,2.721,40.8,3.45,4.9
1671306180,0.31,2.778,40.8,3.57,4.95
1671307980,0.3,2.797,40.8,3.57,5
1671309780,0.29,2.74,28.1,3.57,5
1671311580,0.29,2.703,52,3.57,5
