UnixTimestamp,Hsig,Tz,Dirp,Tp,Tsea
1678602960,2.18,5,308,7.69,2.6
1678604760,2.23,5.128,300.9,7.69,2.6
1678606560,2.4,5.128,303.8,7.69,2.7
1678608360,2.45,5.263,303.8,7.69,2.8
1678610160,2.49,5.195,300.9,7.69,2.85
1678611960,2.48,5.263,302.3,8.33,2.85
1678613760,2.39,5.263,299.5,7.69,2.9
1678615560,2.51,5.333,306.6,7.69,2.9
1678617360,2.17,5.063,303.8,7.14,2.9
1678619160,2.19,5.063,302.3,7.69,2.9
1678620960,2.01,4.819,310.8,7.14,2.9
1678622760,1.97,5,302.3,8.33,2.95
1678624560,1.89,4.878,310.8,7.69,2.95
1678626360,1.95,4.878,305.2,7.69,2.95
1678628160,1.92,4.762,315,7.14,2.95
1678629960,1.82,4.762,312.2,7.14,2.95
1678631760,1.86,4.651,313.6,7.14,2.95
1678633560,1.68,4.494,316.4,6.67,2.9
1678635360,1.59,4.494,322,7.14,2.9
1678637160,1.57,4.545,319.2,6.25,2.9
1678638960,1.49,4.444,331.9,6.67,2.9
1678640760,1.44,4.545,327.7,6.67,2.95
1678642560,1.34,4.598,322,6.67,2.95
1678644360,1.38,4.762,319.2,6.67,2.95
1678646160,1.28,4.819,337.5,7.14,2.9
1678647960,1.26,4.762,334.7,6.67,2.9
1678649760,1.29,5,337.5,6.67,2.9
1678651560,1.32,5.128,344.5,7.14,2.85
1678653360,1.18,4.878,320.6,6.25,2.85
1678655160,1.09,4.938,323.4,6.25,2.8
1678656960,1.1,4.938,330.5,6.25,2.8
1678658760,1,4.819,333.3,6.25,2.8
1678660560,0.96,4.819,344.5,6.67,2.8
1678662360,0.9,4.762,320.6,5.88,2.8
1678664160,0.89,4.938,347.3,6.67,2.8
1678665960,0.92,4.938,344.5,6.25,2.8
1678667760,0.82,4.706,344.5,6.25,2.65
1678669560,0.76,4.598,355.8,6.25,2.6
1678671360,0.67,4.396,310.8,5.26,2.65
1678673160,0.7,4.396,320.6,5.56,2.75
1678674960,0.7,4.211,353,6.25,2.7
1678676760,0.64,3.846,338.9,6.25,2.65
1678678560,0.65,3.67,337.5,5.88,2.65
1678680360,0.59,3.448,348.8,6.25,2.65
1678682160,0.6,3.67,340.3,5.88,2.7
1678683960,0.56,3.54,350.2,5.88,2.65
1678685760,0.56,3.54,313.6,5,2.6
1678687560,0.52,3.419,334.7,5.56,2.65
1678689360,0.51,3.306,101.3,3.33,2.65
1678691160,0.51,3.279,98.4,3.7,2.65
1678692960,0.5,3.279,106.9,3.45,2.7
1678694760,0.5,3.252,95.6,4.35,2.75
1678696560,0.51,3.306,35.2,4.76,2.75
1678698360,0.54,3.306,104.1,3.7,2.75
1678700160,0.53,3.361,108.3,4.55,2.75
1678701960,0.52,3.306,293.9,5,2.75
1678703760,0.54,3.306,102.7,4.35,2.75
1678705560,0.54,3.252,105.5,3.57,2.8
1678707360,0.58,3.306,316.4,4.76,2.8
1678709160,0.57,3.175,112.5,3.33,2.8
1678710960,0.57,3.175,109.7,3.7,2.8
1678712760,0.59,3.2,108.3,3.7,2.8
1678714560,0.55,3.15,105.5,3.85,2.8
1678716360,0.55,3.101,111.1,3.7,2.85
1678718160,0.56,3.03,108.3,3.85,2.85
1678719960,0.52,2.899,99.8,3.7,2.9
1678721760,0.51,3.008,112.5,3.33,2.9
1678723560,0.53,2.941,108.3,3.57,2.9
1678725360,0.52,2.899,282.7,4.17,2.9
1678727160,0.51,3.008,182.8,3.57,2.9
1678728960,0.51,3.077,308,5,2.95
1678730760,0.5,3.125,282.7,5.26,2.9
1678732560,0.52,3.2,282.7,5,2.9
1678734360,0.53,3.226,289.7,5.26,2.9
1678736160,0.56,3.361,296.7,6.67,2.95
1678737960,0.56,3.333,288.3,5.88,2.95
1678739760,0.59,3.39,286.9,5.26,2.95
1678741560,0.61,3.39,286.9,4.76,2.95
1678743360,0.6,3.361,285.5,4.55,2.95
1678745160,0.61,3.419,289.7,5.26,2.95
1678746960,0.6,3.39,288.3,5,2.95
1678748760,0.61,3.39,285.5,4.76,2.95
1678750560,0.63,3.478,293.9,6.25,2.95
1678752360,0.6,3.361,299.5,6.67,2.95
1678754160,0.56,3.279,298.1,6.67,2.95
1678755960,0.59,3.39,289.7,6.25,2.95
1678757760,0.56,3.306,288.3,6.25,2.95
1678759560,0.59,3.448,284.1,5.26,2.95
1678761360,0.59,3.361,286.9,6.25,2.95
1678763160,0.57,3.333,285.5,4.55,2.95
1678764960,0.57,3.306,292.5,5.56,2.95
1678766760,0.58,3.361,289.7,5.26,2.95
1678768560,0.55,3.333,292.5,5.26,2.95
1678770360,0.55,3.509,285.5,5,3
1678772160,0.52,3.39,288.3,5.56,3
1678773960,0.51,3.509,286.9,5.88,3
1678775760,0.56,3.704,295.3,6.25,3.05
1678777560,0.51,3.571,286.9,5.26,3.1
1678779360,0.48,3.604,291.1,5.88,3.1
1678781160,0.47,3.738,286.9,5.88,3.1
1678782960,0.45,3.704,288.3,5.56,3.1
1678784760,0.43,3.738,288.3,5.88,3.05
1678786560,0.44,3.636,292.5,5.56,3.05
1678788360,0.44,3.448,286.9,5.88,3.05
1678790160,0.44,3.361,285.5,5.56,3.05
1678791960,0.46,3.478,289.7,5.88,3.05
1678793760,0.46,3.419,288.3,5.88,3.1
1678795560,0.46,3.361,293.9,5.88,3.1
1678797360,0.48,3.39,288.3,5.56,3.05
1678799160,0.49,3.333,291.1,5.88,3.1
1678800960,0.48,3.306,288.3,5.56,3.1
1678802760,0.45,3.333,279.8,5.26,3.15
1678804560,0.46,3.478,286.9,5.56,3.15
1678806360,0.49,3.2,279.8,5.26,3.15
1678808160,0.54,3.279,284.1,5.56,3.1
1678809960,0.5,3.361,275.6,5,3.1
1678811760,0.55,3.571,279.8,5.26,3.15
1678813560,0.51,3.478,278.4,5,3.1
1678815360,0.5,3.604,281.3,5.26,3.1
1678817160,0.52,3.704,281.3,5.26,3.1
1678818960,0.59,3.15,285.5,5.56,3.1
1678820760,0.77,3.252,275.6,4.17,3.1
1678822560,0.84,3.279,279.8,3.85,3.1
1678824360,0.99,3.448,282.7,4.76,3.05
1678826160,1.12,3.67,288.3,4.35,3.1
1678827960,1.1,3.774,288.3,5,3.15
1678829760,1.03,3.774,288.3,5,3.2
1678831560,0.98,3.738,285.5,5.56,3.2
1678833360,1.03,3.67,289.7,5.26,3.15
1678835160,1.04,3.738,289.7,5.56,3.1
1678836960,1.06,3.704,285.5,5.26,3.1
1678838760,1.12,3.738,288.3,5.56,3.1
1678840560,1.14,3.774,285.5,5.56,3.2
1678842360,1.14,3.81,288.3,5.56,3.2
1678844160,1.15,3.883,289.7,5.56,3.25
1678845960,1.12,3.883,296.7,6.25,3.25
1678847760,1.09,3.846,288.3,5.88,3.25
1678849560,1.13,4,296.7,5.88,3.2
1678851360,1.08,3.922,292.5,5.56,3.15
1678853160,1.15,4.082,292.5,5.88,3.15
1678854960,1.18,4.124,292.5,6.25,3.15
1678856760,1.17,4.167,300.9,6.25,3.2
1678858560,1.18,4.348,299.5,6.25,3.2
1678860360,1.07,4.124,298.1,6.25,3.2
1678862160,1.09,4.211,299.5,6.67,3.2
1678863960,1.06,4.167,300.9,5.88,3.25
1678865760,1.05,4.04,300.9,5.88,3.25
1678867560,1.06,3.96,300.9,6.25,3.25
1678869360,1.03,3.922,302.3,6.25,3.25
1678871160,1.02,3.81,302.3,6.25,3.25
1678872960,1.07,3.738,292.5,6.25,3.3
1678874760,1.03,3.738,298.1,6.25,3.35
1678876560,1.04,3.738,298.1,5.56,3.4
1678878360,1.03,3.738,298.1,5.56,3.5
1678880160,0.96,3.704,298.1,5.88,3.5
1678881960,1.03,3.883,296.7,5.88,3.5
1678883760,0.98,3.67,293.9,5.56,3.45
1678885560,1.03,3.738,296.7,5.56,3.4
1678887360,1.1,3.738,295.3,5.88,3.4
1678889160,1.19,3.81,296.7,5.88,3.4
1678890960,1.17,3.774,295.3,5.88,3.4
1678892760,1.14,3.922,295.3,5.88,3.4
1678894560,1.28,4.04,296.7,5.88,3.4
1678896360,1.21,4.082,298.1,6.25,3.4
1678898160,1.13,4.124,296.7,5.88,3.35
1678899960,1.14,4.255,295.3,6.25,3.35
1678901760,1.06,4.255,296.7,6.67,3.3
1678903560,1.03,4.301,296.7,6.67,3.3
1678905360,0.98,4.255,299.5,6.67,3.25
1678907160,1,4.301,295.3,6.25,3.25
1678908960,0.96,4.167,295.3,6.25,3.25
1678910760,0.93,4.255,298.1,6.25,3.25
1678912560,0.88,4.301,293.9,6.25,3.25
1678914360,0.85,4.211,298.1,6.67,3.3
1678916160,0.84,4.167,296.7,6.25,3.3
1678917960,0.78,4.124,299.5,6.25,3.3
1678919760,0.75,4.04,295.3,6.25,3.3
1678921560,0.76,4,292.5,5.26,3.3
1678923360,0.77,3.96,289.7,6.25,3.3
1678925160,0.75,4,295.3,5.88,3.3
1678926960,0.72,4.04,291.1,5.88,3.3
1678928760,0.74,4.082,296.7,6.25,3.3
1678930560,0.72,4,292.5,6.25,3.25
1678932360,0.66,3.846,285.5,5.56,3.25
1678934160,0.67,4,293.9,5.56,3.25
1678935960,0.63,3.96,289.7,5.88,3.25
1678937760,0.63,3.96,295.3,5.26,3.25
1678939560,0.6,3.846,284.1,5,3.25
1678941360,0.59,3.922,289.7,5.88,3.2
1678943160,0.59,3.846,289.7,5.88,3.2
1678944960,0.61,3.774,284.1,4.76,3.2
1678946760,0.57,3.81,284.1,5.26,3.2
1678948560,0.61,3.738,284.1,5.26,3.2
1678950360,0.63,3.704,281.3,5,3.2
1678952160,0.6,3.448,288.3,5.56,3.25
1678953960,0.64,3.54,281.3,4.76,3.2
1678955760,0.59,3.54,284.1,5.26,3.25
1678957560,0.61,3.636,282.7,5.26,3.25
1678959360,0.6,3.571,284.1,5.26,3.25
1678961160,0.64,3.604,281.3,5.56,3.3
1678962960,0.67,3.571,281.3,5.56,3.3
1678964760,0.63,3.448,281.3,5.88,3.3
1678966560,0.62,3.333,275.6,5.56,3.3
1678968360,0.62,3.226,278.4,5.56,3.3
1678970160,0.57,3.125,278.4,5.26,3.3
1678971960,0.54,3.252,278.4,4.76,3.35
1678973760,0.53,3.2,299.5,3.23,3.35
1678975560,0.52,3.101,282.7,3.7,3.35
1678977360,0.52,3.175,282.7,3.85,3.35
1678979160,0.49,3.226,285.5,3.7,3.35
1678980960,0.48,3.125,288.3,3.57,3.35
1678982760,0.48,3.175,277,5.26,3.35
1678984560,0.46,3.15,317.8,3.23,3.35
1678986360,0.46,3.15,305.2,3.33,3.35
1678988160,0.44,3.226,275.6,5,3.35
1678989960,0.45,3.361,308,3.45,3.3
1678991760,0.44,3.306,309.4,3.33,3.3
1678993560,0.43,3.279,284.1,5,3.3
1678995360,0.43,3.39,322,3.57,3.3
1678997160,0.42,3.361,331.9,3.45,3.3
1678998960,0.44,3.448,289.7,4.55,3.3
1679000760,0.44,3.478,326.3,3.57,3.35
1679002560,0.49,3.636,323.4,4.35,3.35
1679004360,0.49,3.704,327.7,4.17,3.25
1679006160,0.52,3.81,329.1,4.35,3.2
1679007960,0.52,3.81,330.5,4.35,3.2
1679009760,0.47,3.846,341.7,4.55,3.2
1679011560,0.5,3.883,327.7,4.55,3.15
1679013360,0.41,3.774,344.5,4.55,3.15
1679015160,0.4,3.883,340.3,4.55,3.2
1679016960,0.39,3.96,337.5,4.76,3.2
1679018760,0.37,3.922,345.9,4.55,3.25
1679020560,0.38,3.774,340.3,4.55,3.25
1679022360,0.34,3.361,334.7,4.76,3.25
1679024160,0.36,3.077,343.1,4.76,3.3
1679025960,0.33,2.817,323.4,4.35,3.3
1679027760,0.35,2.817,338.9,4.76,3.3
1679029560,0.36,2.685,333.3,4.76,3.3
1679031360,0.36,2.614,101.3,2.86,3.3
1679033160,0.4,2.632,101.3,2.86,3.35
1679034960,0.42,2.597,105.5,3.03,3.4
1679036760,0.44,2.667,104.1,2.94,3.35
1679038560,0.45,2.649,109.7,3.03,3.35
1679040360,0.47,2.632,105.5,3.23,3.35
1679042160,0.48,2.703,108.3,3.13,3.35
1679043960,0.49,2.721,102.7,3.33,3.35
1679045760,0.51,2.74,106.9,3.33,3.3
1679047560,0.56,2.797,106.9,3.33,3.25
1679049360,0.6,2.878,109.7,3.57,3.25
1679051160,0.57,2.837,105.5,3.57,3.3
1679052960,0.54,2.878,106.9,3.85,3.3
1679054760,0.57,2.878,109.7,3.7,3.3
1679056560,0.52,2.778,108.3,3.33,3.3
1679058360,0.55,2.778,111.1,3.03,3.3
1679060160,0.64,2.817,112.5,3.13,3.3
1679061960,0.66,2.857,111.1,3.45,3.3
1679063760,0.68,2.963,112.5,3.57,3.3
1679065560,0.66,2.941,109.7,3.85,3.3
1679067360,0.67,2.941,109.7,3.57,3.35
1679069160,0.63,2.941,109.7,3.57,3.35
1679070960,0.61,2.92,109.7,3.45,3.35
1679072760,0.6,2.857,111.1,3.57,3.35
1679074560,0.58,2.899,113.9,3.23,3.35
1679076360,0.53,2.899,106.9,3.45,3.35
1679078160,0.5,2.857,109.7,3.57,3.4
1679079960,0.53,2.837,111.1,3.33,3.4
1679081760,0.5,2.857,106.9,3.7,3.4
1679083560,0.53,2.778,112.5,3.03,3.4
1679085360,0.55,2.857,112.5,3.23,3.4
1679087160,0.57,2.817,111.1,3.33,3.4
1679088960,0.55,2.857,112.5,3.03,3.4
1679090760,0.53,2.899,102.7,4,3.4
1679092560,0.51,2.899,106.9,3.23,3.4
1679094360,0.53,2.899,112.5,3.13,3.4
1679096160,0.57,2.899,105.5,3.7,3.4
1679097960,0.58,2.92,109.7,3.03,3.4
1679099760,0.57,2.963,109.7,3.45,3.4
1679101560,0.58,2.963,111.1,3.33,3.4
1679103360,0.62,3.053,105.5,3.45,3.4
1679105160,0.6,3.125,105.5,3.57,3.4
1679106960,0.58,3.2,112.5,3.45,3.4
1679108760,0.58,3.15,109.7,3.45,3.4
1679110560,0.57,3.077,101.3,3.7,3.45
1679112360,0.57,3.077,102.7,3.57,3.45
1679114160,0.6,3.077,102.7,3.7,3.45
1679115960,0.61,3.077,102.7,4,3.45
1679117760,0.61,3.125,101.3,3.85,3.45
1679119560,0.62,3.125,104.1,3.85,3.45
1679121360,0.6,3.175,101.3,3.7,3.45
1679123160,0.64,3.306,99.8,3.85,3.45
1679124960,0.65,3.306,104.1,3.85,3.45
1679126760,0.64,3.279,98.4,4,3.45
1679128560,0.7,3.361,101.3,4,3.45
1679130360,0.7,3.361,101.3,4.17,3.45
1679132160,0.71,3.419,102.7,3.7,3.45
1679133960,0.69,3.361,101.3,3.85,3.45
1679135760,0.66,3.333,101.3,4.17,3.45
1679137560,0.65,3.361,104.1,3.7,3.45
1679139360,0.6,3.306,105.5,3.57,3.45
1679141160,0.62,3.361,99.8,4.55,3.45
1679142960,0.58,3.226,105.5,3.57,3.45
1679144760,0.59,3.252,104.1,4.17,3.4
1679146560,0.54,3.226,108.3,3.7,3.45
1679148360,0.49,3.2,111.1,3.45,3.45
1679150160,0.48,3.175,102.7,3.57,3.45
1679151960,0.43,3.077,106.9,3.57,3.45
1679153760,0.4,3.077,98.4,3.85,3.45
1679155560,0.36,3.008,112.5,2.86,3.45
1679157360,0.33,3.03,116.7,3.03,3.45
1679159160,0.35,3.008,112.5,2.86,3.4
1679160960,0.32,2.985,99.8,3.23,3.4
1679162760,0.32,2.941,105.5,2.94,3.4
1679164560,0.32,2.92,106.9,3.13,3.4
1679166360,0.29,2.878,106.9,3.03,3.4
1679168160,0.28,2.857,106.9,2.94,3.4
1679169960,0.27,2.797,111.1,2.7,3.35
1679171760,0.25,2.759,113.9,2.63,3.4
1679173560,0.23,2.837,97,2.78,3.4
1679175360,0.23,2.817,73.1,2.94,3.35
1679177160,0.24,2.74,71.7,2.94,3.35
1679178960,0.22,2.837,106.9,2.56,3.4
1679180760,0.21,2.878,97,2.56,3.4
1679182560,0.21,2.899,334.7,6.67,3.4
1679184360,0.21,2.92,340.3,6.25,3.4
1679186160,0.21,3.053,77.3,4.76,3.4
1679187960,0.2,2.878,52,5,3.4
1679189760,0.18,2.899,327.7,5,3.4
1679191560,0.18,2.899,329.1,5,3.4
1679193360,0.18,2.817,336.1,4.76,3.4
1679195160,0.17,2.899,329.1,4.76,3.4
1679196960,0.17,2.963,330.5,4.55,3.4
1679198760,0.17,2.92,306.6,4.17,3.4
1679200560,0.16,2.878,322,4,3.4
1679202360,0.16,2.92,316.4,4.55,3.45
1679204160,0.16,3.053,317.8,4,3.4
1679205960,0.16,2.985,320.6,4.76,3.45
1679207760,0.15,3.15,313.6,4,3.45
1679209560,0.16,3.077,306.6,4.35,3.45
1679211360,0.15,3.03,309.4,4.55,3.5
1679213160,0.15,3.008,302.3,4,3.6
1679214960,0.16,3.15,300.9,3.85,3.8
1679216760,0.16,3.2,351.6,4.35,3.9
1679218560,0.16,3.2,291.1,3.45,3.85
1679220360,0.15,3.077,7,9.09,3.9
1679222160,0.17,3.333,8.4,9.09,4
1679223960,0.17,3.15,46.4,3.13,4.1
1679225760,0.16,3.03,308,3.33,4.2
1679227560,0.17,3.175,91.4,5.26,4.4
1679229360,0.15,3.125,18.3,9.09,4.55
1679231160,0.15,3.226,9.8,9.09,4.6
1679232960,0.16,3.101,5.6,8.33,4.55
1679234760,0.15,3.077,7,9.09,4.6
1679236560,0.14,3.2,11.3,8.33,4.7
1679238360,0.14,3.54,12.7,9.09,4.95
1679240160,0.14,3.175,14.1,9.09,5.1
1679241960,0.14,3.252,2.8,9.09,4.9
1679243760,0.14,3.333,8.4,8.33,4.7
1679245560,0.14,3.448,8.4,9.09,4.6
1679247360,0.14,3.509,9.8,8.33,4.5
1679249160,0.14,3.306,16.9,8.33,4.4
1679250960,0.14,3.226,14.1,9.09,4.35
1679252760,0.14,3.54,8.4,9.09,4.2
1679254560,0.12,3.81,11.3,8.33,4
1679256360,0.13,3.636,7,8.33,4
1679258160,0.13,3.846,5.6,8.33,4.1
1679259960,0.12,3.883,14.1,8.33,4.1
1679261760,0.15,3.636,8.4,8.33,4.1
1679263560,0.13,3.67,9.8,7.69,4.1
1679265360,0.13,3.704,12.7,7.69,4.1
1679267160,0.13,3.883,15.5,8.33,4.1
1679268960,0.12,3.81,5.6,8.33,4.05
1679270760,0.16,3.738,9.8,8.33,4.05
1679272560,0.12,3.604,9.8,8.33,4.05
1679274360,0.12,3.883,11.3,8.33,4.05
1679276160,0.11,4.082,14.1,8.33,4.05
1679277960,0.12,3.704,5.6,8.33,4.1
1679279760,0.11,4.082,4.2,8.33,4.1
1679281560,0.1,3.81,9.8,7.14,4.1
1679283360,0.1,4.167,9.8,7.69,4.1
1679285160,0.1,4.301,12.7,7.69,4.05
1679286960,0.12,4.082,14.1,6.67,4.05
1679288760,0.14,3.738,74.5,3.23,4
1679290560,0.11,3.846,15.5,7.69,4.05
1679292360,0.13,3.478,338.9,4,4
1679294160,0.11,3.361,8.4,8.33,4
1679295960,0.11,3.448,14.1,7.69,4
1679297760,0.1,3.419,18.3,7.69,4
1679299560,0.09,3.67,15.5,7.69,4
1679301360,0.09,3.478,21.1,7.69,4
1679303160,0.18,2.381,261.6,1.72,3.9
1679304960,0.32,2.162,268.6,2.08,3.7
1679306760,0.48,2.564,264.4,3.13,3.65
1679308560,0.63,2.837,274.2,3.13,3.6
1679310360,0.74,2.985,268.6,3.7,3.6
1679312160,0.76,3.125,275.6,3.85,3.65
1679313960,0.74,3.2,278.4,4,3.6
1679315760,0.79,3.226,277,4.17,3.6
1679317560,0.73,3.252,274.2,4,3.6
1679319360,0.77,3.226,275.6,4.17,3.6
1679321160,0.74,3.15,275.6,4,3.6
1679322960,0.75,3.226,278.4,4.17,3.65
1679324760,0.81,3.226,274.2,4.17,3.65
1679326560,0.82,3.306,277,4.35,3.65
1679328360,0.84,3.419,279.8,4.76,3.65
1679330160,0.78,3.478,282.7,4.76,3.65
1679331960,0.83,3.571,282.7,4.76,3.65
1679333760,0.9,3.704,291.1,5,3.7
1679335560,0.87,3.704,285.5,4.76,3.75
1679337360,0.81,3.604,288.3,5,3.75
1679339160,0.85,3.54,288.3,5,3.75
1679340960,0.8,3.54,285.5,5.26,3.7
1679342760,0.78,3.604,291.1,5.56,3.7
1679344560,0.74,3.54,282.7,4.76,3.7
1679346360,0.81,3.509,286.9,4.76,3.7
1679348160,0.81,3.448,295.3,5.56,3.7
1679349960,0.86,3.448,286.9,5,3.7
1679351760,0.81,3.39,295.3,5.26,3.7
1679353560,0.85,3.419,293.9,5.26,3.7
1679355360,0.83,3.478,291.1,5,3.75
1679357160,0.82,3.448,289.7,5.26,3.7
1679358960,0.81,3.419,291.1,5.26,3.65
1679360760,0.76,3.448,285.5,5,3.65
1679362560,0.73,3.39,284.1,5.26,3.65
1679364360,0.68,3.2,288.3,5,3.65
1679366160,0.68,3.252,291.1,5.26,3.65
1679367960,0.71,3.252,286.9,5,3.65
1679369760,0.73,3.333,288.3,5,3.65
1679371560,0.69,3.279,292.5,5.26,3.7
1679373360,0.69,3.2,291.1,5.26,3.7
1679375160,0.68,3.125,289.7,5,3.7
1679376960,0.66,3.279,288.3,5,3.7
1679378760,0.64,3.252,291.1,5,3.7
1679380560,0.58,3.175,288.3,4.76,3.7
1679382360,0.57,3.101,288.3,5,3.7
1679384160,0.58,3.175,285.5,5,3.75
1679385960,0.54,3.053,286.9,4.76,3.75
1679387760,0.53,3.008,292.5,4.76,3.75
1679389560,0.52,2.963,286.9,4.76,3.7
1679391360,0.51,2.963,281.3,4.55,3.65
1679393160,0.5,3.008,285.5,4.55,3.7
1679394960,0.5,2.941,288.3,4.35,3.7
1679396760,0.47,2.92,291.1,4.17,3.7
1679398560,0.44,2.985,288.3,4.35,3.7
1679400360,0.42,2.878,284.1,4.55,3.7
1679402160,0.39,3.03,285.5,4.55,3.75
1679403960,0.37,3.008,288.3,4.55,3.75
1679405760,0.34,3.053,289.7,4.55,3.75
1679407560,0.32,3.008,288.3,4.17,3.75
1679409360,0.31,2.985,286.9,4.17,3.75
1679411160,0.32,2.985,293.9,3.85,3.7
1679412960,0.3,3.077,291.1,4,3.7
1679414760,0.29,2.985,285.5,4.17,3.7
1679416560,0.3,3.053,292.5,4,3.7
1679418360,0.28,3.03,296.7,3.85,3.7
1679420160,0.26,3.053,298.1,3.7,3.7
1679421960,0.25,3.101,289.7,4,3.7
1679423760,0.26,2.649,293.9,3.85,3.7
1679425560,0.27,2.516,118.1,1.92,3.7
1679427360,0.28,2.564,116.7,2.08,3.7
1679429160,0.29,2.685,15.5,4.76,3.7
1679430960,0.32,2.74,14.1,4.76,3.7
1679432760,0.33,2.837,21.1,5,3.7
1679434560,0.32,2.963,1.4,4.35,3.7
1679436360,0.33,3.077,15.5,4.76,3.7
1679438160,0.33,3.101,15.5,4.76,3.75
1679439960,0.35,3.125,12.7,5,3.85
1679441760,0.32,3.226,15.5,5,3.9
1679443560,0.31,3.2,9.8,4.76,3.95
1679445360,0.3,3.053,16.9,5.26,3.95
1679447160,0.3,3.077,16.9,5.56,3.95
1679448960,0.27,2.963,12.7,5.88,3.95
1679450760,0.29,3.03,11.3,5.56,3.95
1679452560,0.28,3.101,47.8,5,3.95
1679454360,0.27,2.985,102.7,3.03,3.95
1679456160,0.27,2.985,106.9,2.94,4
1679457960,0.28,2.92,105.5,2.94,4
1679459760,0.27,2.899,108.3,3.03,4
1679461560,0.26,2.837,108.3,2.86,4
1679463360,0.25,2.899,106.9,2.78,4
1679465160,0.23,2.899,16.9,5.88,4.05
1679466960,0.22,2.857,16.9,5.56,4.05
1679468760,0.21,2.857,18.3,5.88,4.1
1679470560,0.21,2.899,18.3,5.88,4.15
1679472360,0.2,2.857,16.9,5.88,4.2
1679474160,0.18,2.778,102.7,3.33,4.25
1679475960,0.19,2.817,21.1,5.56,4.3
1679477760,0.19,2.667,11.3,5.56,4.3
1679479560,0.23,2.439,257.3,1.89,4.3
1679481360,0.23,2.469,258.8,1.96,4.3
1679483160,0.24,2.469,261.6,2.13,4.35
1679484960,0.26,2.469,260.2,2.27,4.4
1679486760,0.27,2.469,255.9,2.5,4.4
1679488560,0.25,2.532,261.6,2.38,4.45
1679490360,0.26,2.516,215.2,2.22,4.4
1679492160,0.28,2.5,239.1,2.44,4.4
1679493960,0.29,2.484,257.3,2.38,4.35
1679495760,0.3,2.439,263,2.44,4.35
1679497560,0.3,2.564,267.2,2.56,4.3
1679499360,0.3,2.649,275.6,2.56,4.35
1679501160,0.3,2.667,286.9,3.23,4.3
1679502960,0.28,2.74,274.2,2.78,4.3
1679504760,0.27,2.797,265.8,3.03,4.25
1679506560,0.27,2.899,286.9,4,4.25
1679508360,0.25,2.985,281.3,4.17,4.25
1679510160,0.25,2.899,278.4,4.17,4.25
1679511960,0.26,3.053,282.7,4,4.25
1679513760,0.23,3.008,282.7,4,4.3
1679515560,0.24,3.053,286.9,4.35,4.3
1679517360,0.22,2.878,281.3,4.17,4.35
1679519160,0.24,2.878,282.7,3.57,4.4
1679520960,0.24,2.857,277,3.7,4.4
1679522760,0.23,2.857,275.6,4,4.45
1679524560,0.23,2.941,272.8,3.23,4.45
1679526360,0.24,2.941,277,3.85,4.45
1679528160,0.24,2.797,285.5,4,4.45
1679529960,0.24,2.778,282.7,4,4.45
1679531760,0.23,2.797,285.5,4.35,4.45
1679533560,0.23,2.857,284.1,4.17,4.45
1679535360,0.23,2.92,281.3,3.7,4.45
1679537160,0.23,2.941,284.1,3.85,4.45
1679538960,0.22,2.985,274.2,3.85,4.45
1679540760,0.22,3.053,282.7,4,4.45
1679542560,0.23,3.125,281.3,4,4.45
1679544360,0.24,3.226,285.5,4.35,4.45
1679546160,0.27,3.306,277,4,4.45
1679547960,0.27,3.333,275.6,4.17,4.45
1679549760,0.27,3.419,279.8,4,4.45
1679551560,0.27,3.333,274.2,4,4.5
1679553360,0.25,3.306,278.4,4,4.5
1679555160,0.26,3.361,281.3,4.17,4.5
1679556960,0.27,3.419,275.6,4,4.5
1679558760,0.25,3.333,270,4.17,4.5
1679560560,0.26,3.279,274.2,4.17,4.5
1679562360,0.25,3.226,272.8,4,4.5
1679564160,0.24,3.279,282.7,4.17,4.5
1679565960,0.26,2.837,284.1,4.17,4.45
1679567760,0.28,2.548,282.7,4.17,4.3
1679569560,0.31,2.597,289.7,4.17,4.25
1679571360,0.31,2.649,282.7,4,4.25
1679573160,0.35,2.581,270,2.44,4.3
1679574960,0.42,2.581,265.8,2.56,4.3
1679576760,0.45,2.685,275.6,2.94,4.25
1679578560,0.47,2.778,267.2,3.03,4.2
1679580360,0.54,2.92,271.4,3.45,4.25
1679582160,0.51,2.941,278.4,4.17,4.25
1679583960,0.51,3.2,277,4,4.25
1679585760,0.51,3.306,284.1,4.35,4.3
1679587560,0.53,3.306,284.1,4.55,4.3
1679589360,0.58,3.077,279.8,4.55,4.3
1679591160,0.62,3.448,277,4.55,4.25
1679592960,0.62,3.704,278.4,4.76,4.25
1679594760,0.61,3.738,277,5,4.25
1679596560,0.57,3.67,279.8,5,4.25
1679598360,0.59,3.571,279.8,5.26,4.3
1679600160,0.54,3.361,281.3,5.26,4.25
1679601960,0.56,3.39,278.4,5,4.3
1679603760,0.57,3.54,278.4,5.26,4.3
1679605560,0.54,3.478,279.8,5.26,4.25
1679607360,0.54,3.604,282.7,5,4.3
1679609160,0.52,3.604,278.4,5,4.25
1679610960,0.49,3.571,279.8,5,4.2
1679612760,0.45,3.509,281.3,5.26,4.15
1679614560,0.41,3.509,281.3,5.56,4.1
1679616360,0.42,3.604,286.9,5.56,4.1
1679618160,0.42,3.54,288.3,5.56,4.15
1679619960,0.4,3.419,277,5.26,4.15
1679621760,0.37,3.448,279.8,5,4.15
1679623560,0.37,3.419,281.3,5,4.15
1679625360,0.36,3.509,279.8,5,4.2
